Song ID,Cost
2125,526.1000000000004
2080,666.1000000000035
1647,718.9000000000016
1849,728.6000000000024
168,737.5000000000031
1576,742.5000000000015
1215,748.6000000000043
889,753.7000000000028
2392,769.9000000000019
284,777.6000000000003
2127,781.2000000000018
140,784.0999999999982
2093,784.9000000000024
629,786.5000000000048
143,790.0499999999973
2045,791.8999999999983
995,793.3000000000023
253,798.9000000000028
1625,799.1000000000029
728,806.2000000000003
1568,818.6000000000032
1260,819.4000000000041
1703,820.3000000000015
620,821.3000000000013
60,821.3000000000014
446,825.7000000000018
534,829.5999999999989
1865,833.3000000000051
1063,835.1000000000014
612,842.8000000000006
1274,842.8000000000018
2419,845.5000000000017
2208,853.6000000000015
1794,856.3000000000008
1066,862.2000000000011
2123,862.9999999999984
782,865.5000000000009
646,871.0000000000017
2100,874.4999999999992
601,877.7000000000032
593,878.6000000000022
2424,881.0000000000034
1743,882.2000000000008
1252,887.9499999999969
345,888.4999999999991
414,888.5000000000015
1650,890.2999999999995
1779,891.3000000000004
862,895.7000000000002
1127,896.4000000000017
118,897.8000000000005
510,898.7000000000011
1272,902.6000000000033
663,903.3000000000013
212,905.4000000000009
1592,906.300000000003
2185,908.1000000000033
2168,909.8499999999966
2164,910.6000000000042
776,911.2000000000027
14,914.5000000000014
1367,914.8000000000021
1396,914.9999999999997
1422,921.6000000000018
784,922.8999999999995
186,924.5999999999968
1872,924.9000000000046
999,925.1000000000035
1376,926.1000000000023
183,928.2000000000019
2084,936.8000000000009
2150,940.7000000000011
1159,941.3999999999958
2015,944.500000000001
2293,951.2000000000029
2187,956.7000000000022
1118,957.400000000002
2146,960.8000000000031
848,962.2999999999996
1531,963.0000000000023
2107,964.2000000000028
520,965.9000000000023
419,969.1499999999994
2135,971.5000000000027
2414,973.1499999999955
268,975.5000000000027
1351,976.000000000003
1175,982.0000000000018
883,983.5000000000008
1411,983.8000000000029
2166,988.4000000000004
1059,989.8000000000018
2063,992.8000000000017
1339,996.0999999999991
1819,998.2000000000022
1168,1001.4499999999985
1122,1001.9000000000015
1808,1004.6499999999962
264,1004.9000000000035
906,1009.3000000000036
1488,1009.7000000000006
1566,1010.900000000004
246,1024.0000000000016
2310,1025.4999999999995
1447,1027.1000000000015
2144,1027.7000000000003
676,1030.8999999999926
2086,1034.0000000000043
2111,1041.2000000000014
1224,1041.5000000000007
2256,1050.600000000003
1652,1052.000000000003
1188,1053.4000000000012
1303,1056.3000000000025
1605,1059.5000000000014
2098,1059.7499999999973
802,1061.8999999999999
1519,1063.2999999999993
1232,1065.5999999999992
1614,1066.1000000000013
526,1066.949999999995
789,1069.6
1182,1077.000000000003
872,1079.3000000000009
2162,1079.5
15,1098.5000000000016
472,1100.7000000000014
1247,1102.200000000002
2181,1103.3
443,1104.200000000001
874,1109.600000000001
1322,1114.5000000000018
1438,1115.2999999999893
859,1128.1000000000015
686,1135.3000000000013
1204,1135.4999999999984
638,1138.8000000000004
768,1145.3000000000004
1016,1148.7000000000023
1404,1158.7000000000007
1046,1159.8999999999985
1180,1166.899999999998
575,1169.9000000000024
126,1182.7000000000025
738,1187.1
2024,1188.099999999995
1564,1188.7000000000003
990,1191.7999999999993
547,1200.1999999999996
2158,1200.3000000000002
504,1205.1000000000054
976,1212.2000000000023
1142,1219.9
579,1221.1999999999998
2410,1221.2000000000007
1635,1222.7000000000014
83,1223.5999999999979
668,1226.400000000002
70,1230.6999999999998
2243,1235.8000000000022
778,1237.0999999999992
1839,1247.5000000000002
780,1251.9000000000033
564,1264.3999999999955
706,1267.3499999999983
811,1267.5000000000014
2269,1274.600000000002
1267,1295.5499999999981
1093,1302.3999999999996
159,1307.9999999999952
838,1308.5000000000036
641,1313.6000000000006
2433,1333.6000000000015
742,1354.1000000000001
1084,1369.4999999999957
773,1377.9000000000028
2154,1378.5
751,1378.7000000000005
661,1382.2999999999947
1643,1382.4999999999966
1104,1386.8999999999983
1030,1394.699999999999
1212,1400.6999999999978
1835,1405.499999999999
1358,1411.8500000000006
1710,1419.2999999999947
599,1419.899999999999
887,1423.5999999999983
281,1424.4000000000028
1472,1429.2000000000019
902,1431.5999999999985
1320,1434.3999999999983
2403,1438.2000000000025
2088,1446.9999999999945
1685,1448.0000000000016
608,1452.1499999999976
386,1461.5999999999992
658,1465.7
2246,1476.3999999999974
240,1483.0
2189,1496.599999999998
1036,1528.299999999998
1458,1567.2999999999968
1081,1620.7999999999906
1313,1649.1499999999965
1461,1692.9999999999975
377,1710.4999999999975
610,1716.8999999999996
758,1719.2000000000023
897,1761.5999999999954
112,1778.8000000000002
2228,1784.8000000000025
1868,1800.4999999999986
2289,1807.3999999999983
2304,1846.8000000000009
2280,1860.299999999996
910,1865.1999999999985
1620,1875.1999999999925
1022,1882.5999999999965
1786,1895.0000000000032
79,1915.1999999999987
433,1921.5000000000007
1847,1937.3000000000018
94,1977.8999999999971
760,2007.5999999999951
1478,2044.6000000000001
1501,2164.899999999998
605,2394.3999999999996
1087,2451.3499999999985
391,2619.900000000002
551,2626.300000000006
368,2644.4999999999977
1600,2742.099999999999
155,3052.89999999999
1333,4312.999999999999
841,4740.60000000001
324,inf
1655,inf
355,inf
509,inf
