Song ID,Cost
186,685.8000000000033
212,706.5000000000023
1066,714.4000000000015
345,721.2000000000008
446,783.8000000000014
728,792.1499999999946
2125,798.7000000000023
1063,804.5000000000022
168,808.6000000000018
2080,808.8000000000026
1576,809.7000000000019
2146,810.7000000000023
1872,815.3000000000023
2123,816.5000000000022
1274,820.6000000000018
1779,823.9000000000001
140,824.000000000003
612,831.6000000000043
2424,834.5000000000007
2093,836.8999999999994
118,843.5000000000032
2150,845.7000000000011
862,848.2000000000021
2208,848.9000000000015
1422,851.1000000000015
646,854.0000000000023
2164,858.5000000000018
1865,864.2999999999925
1127,869.4000000000019
1568,875.100000000001
268,875.2999999999918
1118,877.2000000000018
995,884.2000000000024
2127,885.7000000000011
520,886.900000000003
443,887.5000000000036
663,888.1000000000005
143,888.9000000000015
1625,889.3000000000015
2185,889.3000000000022
1396,892.7000000000038
1447,894.2499999999948
1122,898.000000000002
676,915.9000000000043
1322,917.5000000000022
848,918.9000000000016
60,921.5000000000041
1215,924.5000000000058
2098,925.000000000003
2084,934.9000000000004
1272,935.8000000000006
802,943.9000000000046
1059,946.3000000000035
1794,946.5000000000018
1650,951.3000000000006
2015,958.9000000000013
1647,960.3000000000042
1438,962.5999999999941
1260,971.5499999999946
1592,973.000000000002
2256,974.4000000000036
1808,977.7000000000012
1339,981.3000000000031
253,982.1000000000029
1016,986.2000000000033
1168,988.8000000000034
2045,989.3000000000037
780,991.4000000000005
2168,995.7000000000023
183,998.2000000000028
620,1003.5000000000049
2086,1004.7000000000056
872,1006.3000000000027
889,1008.8000000000001
14,1011.9000000000028
2100,1016.4000000000033
1849,1022.9000000000021
1182,1027.8000000000013
906,1028.200000000004
2144,1029.0000000000014
990,1034.200000000004
593,1038.2000000000016
246,1044.399999999998
601,1049.400000000002
579,1051.6999999999991
1703,1057.000000000001
999,1060.1999999999991
70,1063.2000000000012
2414,1069.3000000000043
2419,1076.7999999999956
1175,1076.8999999999999
686,1076.900000000003
2063,1082.5000000000002
1252,1087.9000000000026
641,1098.3000000000034
2310,1099.100000000001
1224,1101.9000000000015
2107,1106.7000000000012
15,1110.7000000000007
776,1113.5999999999995
1367,1118.500000000002
1819,1122.3999999999996
2181,1125.1000000000001
738,1126.7000000000019
1531,1129.600000000004
2187,1131.3
883,1140.6000000000008
658,1142.700000000003
629,1145.7999999999988
534,1146.7999999999993
784,1147.100000000001
768,1151.0000000000005
1267,1157.6999999999987
1159,1157.9000000000033
668,1159.899999999997
2162,1161.5000000000002
284,1171.7999999999972
1488,1174.600000000002
1411,1183.0999999999992
789,1183.1000000000022
1358,1184.6999999999962
2135,1190.400000000002
2433,1194.6
1247,1205.8000000000045
2166,1216.8000000000031
782,1233.500000000002
419,1234.6499999999994
414,1236.200000000001
2111,1244.399999999998
1376,1244.6000000000015
1142,1256.199999999999
504,1275.6000000000054
2269,1288.550000000001
976,1296.3000000000009
859,1298.5999999999997
2410,1309.199999999999
751,1313.3999999999985
811,1321.2999999999906
874,1321.5000000000048
1351,1333.1000000000024
2024,1333.499999999996
1839,1336.700000000002
1093,1338.6999999999978
1036,1346.1999999999978
1204,1353.1999999999953
1652,1361.599999999997
1030,1369.1999999999969
472,1369.8999999999917
2154,1381.3999999999987
1180,1388.7999999999945
2246,1391.8499999999954
2158,1392.0999999999947
547,1394.5999999999988
1519,1401.8999999999962
564,1416.4999999999923
1046,1455.299999999995
1232,1463.7999999999954
1564,1475.299999999997
83,1481.8999999999985
2392,1485.5999999999988
2403,1499.8500000000004
2243,1510.5999999999985
773,1518.3999999999958
1614,1530.4999999999989
510,1537.099999999996
1461,1537.1999999999975
1458,1553.0999999999965
159,1569.9499999999994
638,1571.8000000000022
1104,1578.8000000000013
2293,1579.0999999999974
2189,1580.5000000000016
264,1589.4000000000026
1212,1603.3999999999992
838,1605.8999999999994
1472,1609.9999999999982
526,1632.0
599,1656.6000000000008
706,1656.6999999999925
742,1681.7999999999954
1605,1719.5000000000016
1685,1726.1999999999994
240,1744.9000000000008
1643,1762.9000000000005
1084,1774.9999999999968
778,1780.599999999999
1635,1787.6999999999998
1710,1809.0999999999938
94,1811.0999999999963
1743,1839.0000000000027
575,1865.5999999999979
897,1890.2999999999956
2280,1939.3999999999949
887,1952.2999999999975
281,1959.2999999999965
661,1959.6999999999919
1022,1965.5999999999938
377,1990.6999999999953
902,2008.1999999999932
2088,2040.6999999999941
1313,2062.699999999998
1620,2071.099999999996
126,2073.9000000000015
1404,2103.099999999995
2289,2144.9999999999964
1847,2151.499999999995
2304,2169.5999999999954
1835,2256.7999999999856
610,2280.8999999999965
112,2290.999999999998
760,2338.9000000000033
1320,2341.699999999991
758,2380.4000000000033
2228,2403.7999999999956
910,2502.4999999999936
1081,2549.7000000000103
1868,2564.2999999999925
386,2629.4999999999873
433,2636.7999999999975
605,2708.100000000002
1087,2828.5999999999976
1188,2897.999999999987
1478,3042.399999999993
551,3125.399999999998
1501,3375.3999999999946
368,3446.699999999991
79,3587.2999999999893
155,4448.699999999988
1600,4931.400000000003
841,5768.9
1786,inf
1655,inf
608,inf
1303,inf
324,inf
355,inf
391,inf
509,inf
1566,inf
1333,inf
