Song ID,Cost
2181,105.49833784063601
1036,108.7065780466761
661,109.94065150519555
608,110.90770973551079
872,111.9972303345761
240,113.48905194760661
1600,114.03698321353653
509,114.08727176659526
159,114.13886757539548
638,114.32291265236597
1779,115.29717120586292
391,115.9788827144796
83,116.25939758697729
15,116.26895008239335
1104,116.4245695835787
768,116.99926136870701
2424,117.48688898321089
1127,117.88518575897844
874,117.88562965567958
355,117.9845780293599
841,117.9994625001216
1786,118.2172889157181
1046,118.37245867972274
1118,118.58453158930789
1087,119.08659800878445
2111,119.2041862083981
324,119.2313221659994
1531,119.2619160696641
377,119.43116428566196
2187,120.0853738057451
1438,120.3127613597769
2045,120.45788830445821
1303,120.51082152279763
1215,120.52913771665709
1743,120.79938709505451
1272,120.85414368925142
1605,121.13978473679981
612,121.20228070641576
2107,121.25289011095806
112,121.478914749161
1564,121.49437132024022
1063,121.52735142398566
564,121.78631283176735
1212,122.27898519360797
510,122.50660477848307
838,122.51097072404228
551,122.546779987116
14,122.78487169098112
802,123.50800929593053
1396,123.63175606233912
1422,123.63210561349669
2414,123.96262047588833
1411,124.03319611303914
1703,124.2460286514782
212,124.31884524016158
520,124.53314525781207
264,124.5676778271341
1168,124.63264316881744
1620,124.64917623520019
976,124.92581395448693
599,125.32738678021953
862,125.36232177073973
1458,125.36350938051288
686,125.67648160877742
2098,125.86574874031328
789,126.08190010932165
1849,126.15420454307647
2015,126.33573093057194
1447,126.45257539050044
2084,126.71541920317661
2150,126.73411092862308
605,126.74100144983571
897,126.84302065274834
676,126.86842530167694
368,126.99616195973321
646,127.0643153124462
1182,127.33299275296679
2123,127.66914974633681
1358,127.83486741226784
186,128.052624397249
1188,128.1851040345719
1204,128.21714944529037
1081,128.30353996757665
2410,128.39385859567383
2146,128.49420473952753
79,128.89876727375034
2289,129.41405912408962
1351,129.58913504393368
1022,129.6435105968173
284,129.83958666498603
999,129.88947690948024
155,129.96481019182417
706,130.05880280732688
1084,130.1441239174854
2127,130.22037124139337
1519,130.48761858848692
386,130.50319987370784
1868,130.5590875466715
1808,130.89803429295995
2280,130.9021765116392
1320,131.96402601161
887,132.15584921459003
1247,132.37487093429647
811,132.4395853702139
2086,132.5919198058546
2063,132.80624341777298
168,132.895816781812
2208,133.00930013611423
883,133.17834971778186
2093,133.30252587880426
889,133.52691185362195
281,133.71925287462233
1260,133.75710131531622
1835,134.05363768745315
668,134.08224559973397
2185,134.31472947439974
1059,134.32781903714707
579,134.66693956546789
60,134.83194356235302
1576,134.93257398432064
472,134.93534534768492
414,135.1290647273533
575,135.2014200203608
610,135.35366513402886
345,135.48087183788806
601,135.60001564315354
593,136.13377647870638
526,136.14439387448306
990,136.16573930961707
2144,136.1883942413744
738,136.5682084161263
419,136.71239480718913
1865,136.83066065738984
1142,136.89563158377587
1274,137.05455295948096
1847,137.07694822138623
1652,137.26976339144386
1650,137.29449154689277
2419,137.33059544605064
859,137.46553928601185
902,137.52640528839495
2433,137.5323594711558
1488,137.57693834207691
760,137.75698659615185
433,137.90708035488328
1685,137.9737477893348
183,137.99302510438415
641,138.02991200437367
2168,138.8971503821206
2269,138.9471312044467
1592,139.08860766569504
2166,139.36624505840157
118,139.41383643737112
1093,139.4874401333199
2162,139.58965310211417
1472,139.7492376293482
1066,139.75123712204424
1313,139.77165923888245
2024,140.1004539874229
620,140.1110878569596
1614,140.22491747009084
1501,140.28321365652482
2189,140.8608689556451
758,141.08503050216743
2304,141.188758282281
2154,141.53330828641202
1030,141.6309115170627
2392,141.7020968526744
1625,141.71075359221828
1635,141.7147998633615
2164,141.74139252769132
1339,141.75329622197384
1819,142.04434215855912
742,142.045473135744
2125,142.2830539663703
2135,142.69967683597858
2088,142.70992445857252
2100,142.91565631309908
1655,142.9664186990203
1180,143.01640613715054
2080,143.03421176178418
2246,143.21981222601698
547,143.25517902563712
2403,143.26316925525035
504,143.6807033204313
629,143.82064863595645
443,143.86886965287513
910,143.89407975473418
1232,144.0559105313231
778,144.0803655608266
773,144.13854908324706
1224,144.25410904413076
534,144.3558608605486
1710,144.7778898474278
268,144.92225655608797
140,145.23975827103166
1367,145.3488903109373
995,145.3646345072137
246,145.68107979138694
2293,145.69042160655493
663,145.75345557439783
2243,146.14315323227888
1478,146.21725001655668
1566,146.25665880159568
1333,146.28185738745015
1252,146.34830281469846
1461,146.5194987692663
751,146.61314253949826
782,146.77294960456013
2256,146.7818660077524
94,147.54978628969116
126,147.62922878587074
1872,147.8031249012264
143,148.01981588266236
1122,148.33115432842126
776,148.7046734326924
2310,148.71257325827153
780,149.15270298245787
1647,149.16026454255086
1404,149.82990400096153
2228,149.86083172970402
1643,150.79368251292345
728,151.8338936613928
1016,152.60712274649435
658,152.64124161069094
1839,152.78429609475984
1376,152.80095543916661
906,152.8549253264388
1175,153.46632738486068
253,154.09182089816534
70,154.38259461680755
1794,154.53305143700013
446,155.4221836773161
1322,155.87130848542088
848,156.23298351953898
784,156.66035449323178
2158,159.4962357536011
1267,160.67572358790025
1159,161.72863511836732
1568,162.52437413382052
