Song ID,Cost
2168,92.91103427977359
2125,93.7452124585119
780,94.62937475572711
433,100.47896370249832
1447,102.0107400190423
1519,102.2712954705071
183,103.25759256637755
2024,104.38753648847816
848,105.79038314167141
1159,105.89442745879828
504,106.61922541140109
2123,107.54291347798875
2310,107.62544128893992
15,108.27369266475722
601,108.5368174317829
419,109.00372198287768
784,109.0710545355479
1794,109.46553818359578
1703,110.02984538674974
2127,110.60132894339274
1643,111.14824935882427
646,111.50839645159668
1779,111.58200251462152
14,111.74773028561002
1614,111.84921132433831
668,111.91796150715588
140,112.03667851228722
874,112.37221587587115
2392,112.40230990923804
268,112.51016406236415
995,112.64924363418376
281,113.29007834521849
658,113.45760296623565
2187,113.88727105634655
2086,113.95742377292683
1212,113.96951442196081
2098,114.11680660721534
510,114.62606423995327
2280,114.79883931594392
599,114.80284564235754
661,114.82814316550038
2208,115.30360738037608
2164,115.41076877735945
2063,115.42137672257849
773,115.71500556210779
1819,115.91788800130759
1472,115.96586604812593
1868,115.9758518129138
1652,116.33153861881017
246,116.35202462307798
143,116.35378875760513
676,116.65117800538516
284,116.7844664936847
324,116.84606162674751
999,117.1504534796814
112,117.16105448745184
1411,117.7790881297695
1339,118.0251267865217
1488,118.06702776341886
1180,118.08706002437819
641,118.40368961806486
883,118.44272390826724
1313,118.56627625658861
778,118.75141404934475
2015,118.90560354199036
2162,119.04846124146486
1531,119.15326684469207
1786,119.20633971027627
2150,119.38565325913339
859,119.45469782170635
212,119.47041280333346
608,119.96110112822383
1320,120.00334969702894
386,120.24112478617289
1333,120.31821066721307
2088,120.44836312971505
1272,120.56837267518902
443,120.68083635590432
1835,120.72615112076804
1030,120.74765742470714
1093,120.77090738990293
789,120.79068482854089
1620,120.8353150119239
2243,120.88893337249883
906,121.22860822010442
841,121.27352254316475
1655,121.35706130599934
2111,121.71241099639285
2135,121.90248401098633
564,121.96015579213149
534,122.29235614488523
79,122.33590081883901
758,122.4615554952794
1252,122.49198002236318
897,122.70786720739557
1118,122.91332799397523
1232,123.03413121442355
742,123.09125194459328
1059,123.17870260628992
2144,123.23330442067827
2146,123.23684541058766
1168,123.44833037946529
575,123.45154406912226
1743,123.50734567789152
1564,123.51091916082359
2181,123.69648496878628
620,123.73827415395975
1224,123.80223030357433
1351,124.31225636513257
776,124.46344708263449
1016,124.4846300295016
1142,124.65418717893542
1872,124.7109979540295
1576,124.92976928673218
782,124.93999837865755
1404,124.95171721396017
1605,125.17455892285284
1066,125.21700367845209
976,125.33733766697046
2414,125.44450772754085
663,125.55041629859146
1063,125.81094711438178
605,125.81124657280515
1847,125.83737070145993
1710,125.8395369495941
118,125.85756906566752
1303,126.19626049997656
168,126.23457644981146
728,126.25436885102395
1685,126.29392281994213
2403,126.34094240583303
1625,126.3939704987129
638,126.96975086688083
1182,126.97548217615665
1081,127.14025202529986
1647,127.52831491777536
414,127.97372220019716
2304,128.206705481666
610,128.21461604456462
1849,128.295115316511
910,128.41730355082072
629,128.88557424445668
60,129.13996677171932
1084,129.32154825630775
520,129.35671053757383
1458,129.47041941136447
1422,129.61192966203865
686,129.70736511251025
887,129.7537542132838
1650,129.77096326677548
872,129.83825493317568
1865,129.89343419670217
2256,129.92229077775178
1127,130.11580354631366
1260,130.12264013817645
1036,130.17386407440694
593,130.1798124242314
2166,130.26717450234204
2246,130.38696015442315
2419,130.67103627716193
751,130.73897323698066
1046,130.82184048714504
1122,130.88841440276883
2045,130.95264986946069
1267,130.95662402985874
1478,131.0110347422709
706,131.31290653313633
2269,131.4726245553811
2107,131.6948125572996
2293,131.80469887895444
862,131.8283922569227
2410,131.848051210158
1461,131.96102387562865
446,132.43156768706865
1247,132.8815434645524
612,133.1408727579388
1022,133.55567487153021
768,133.62089688127304
1635,133.66002829532331
345,133.94904453336557
1568,134.22277170892778
1839,134.28838488986054
377,134.41749716149724
547,134.4505477943233
1358,134.4948822880338
889,134.66854483740795
811,134.9792259031335
1600,135.2644923480313
1367,135.3684119233565
2185,135.46624244056008
1376,135.5432356924399
368,135.54932148460273
1188,135.64860969666782
551,135.86119783920805
990,135.9963888008669
760,136.00060568064356
1322,136.4929569808602
253,136.75370515357628
2100,136.9099228025821
1274,137.0757596576846
1808,137.20695176409103
2084,137.33908758024762
1104,138.1714255295045
2433,138.23688690694567
2158,138.33661466664756
1087,138.46928099044274
264,138.72421145591645
2093,139.11308318853065
1438,139.13386271482148
126,139.50372762343838
2154,139.7415588221043
738,140.0830829843574
1501,140.86669175446158
472,141.45032551217358
802,141.51455740398248
509,141.9120780208287
240,142.17182582022613
1592,142.39490099163177
1396,142.42687360006784
1175,142.96514514376477
579,143.41125095729527
526,143.70279974913734
159,145.48021621117883
83,145.5344993153516
1204,145.65188269580588
70,146.01014240907597
2189,146.46977770717487
94,146.49570710489246
391,147.0712806327361
902,147.12702056988897
155,147.3317392281398
2289,147.71232124568178
2080,147.76696866649357
2228,151.14793853417763
355,152.53752177792774
1215,152.5755633176541
838,154.79081126039011
2424,167.9934078323213
1566,180.9051289477963
186,182.42277449556806
