Song ID,Cost
2164,102.90783062042317
1182,106.41413135460053
2414,107.43179973055514
1118,108.1209995108417
612,108.82643927683019
1819,109.04409908697107
661,110.33216466896732
2181,110.90172480934469
564,113.25993665587889
1650,113.39186094736783
386,114.74474480759032
1215,115.32266915947619
126,116.34642524923224
118,116.66285622097519
1568,117.31446207381838
862,117.40277601776158
1625,118.21078459542468
2063,118.23699557511287
883,118.24511832958281
1122,118.55382578390234
2080,119.04075615580273
593,119.30960414231275
1438,119.43596666941889
1247,119.44473326198042
1081,119.67830565242836
1592,120.0178951078855
1260,120.25269024147171
1159,120.7142667732402
608,120.87950285638351
2403,120.91286991220574
995,121.44446629585205
2187,121.54203981865699
641,121.8522309065707
2144,122.21492438561101
112,122.340450336431
1252,122.46269258747675
658,122.55541244027714
2146,122.71515765205736
1204,122.7990763539732
472,122.8103637320402
2111,123.02707970070888
60,123.19175111077038
1703,123.6960870267711
1104,123.7972436874879
2158,124.42747463432397
1868,124.52404248702621
778,124.80903539334261
1142,124.82569930081337
841,124.83934224297104
2293,124.961687462756
1566,125.01484592359482
268,125.01640853991123
1351,125.06896042707582
2424,125.59769427604357
1087,125.96126596013369
1614,126.0704818488266
183,126.29163997802229
1458,126.87342502383494
758,126.9059080994353
419,126.94002636657599
1635,127.36834499880558
2015,127.51094276151885
168,128.12144493662643
902,128.20369270120648
2208,128.40000174518943
1600,128.6005744370839
1461,128.60823166201803
1036,128.89705708694834
240,129.1498440407325
1647,129.32118044209625
1710,129.32812724344166
811,129.40731880730513
2123,129.45737585868883
874,129.59119067107127
534,129.64813634630866
1576,129.7193903234699
1059,129.78140472963608
1063,129.85943740694802
889,130.05586005941475
999,130.058376585153
15,130.4202642782567
1212,130.44380011257647
1835,130.4698157331743
1849,130.5164524889159
2162,130.77099370437597
638,130.78732488716335
324,130.89438948715875
1779,130.91106229537212
2189,131.1060400936421
676,131.3554188640002
433,131.4056944705543
773,131.50019170601902
1501,131.55427096887706
212,131.60487557233938
2086,131.61894088070375
579,131.6454054054722
872,131.75217222595361
246,131.7740799837678
1180,132.04427145208246
155,132.1323638160365
768,132.37193169264788
1620,132.37622862659552
706,132.44616789956174
782,132.44840262574226
83,132.84447424248089
1743,132.88130963892363
1367,132.98595914622655
610,133.12448277506113
1358,133.24213971656354
509,133.26331200551127
510,133.33411013473372
1808,133.37195189536484
1232,133.45001928084523
1303,133.49291785896426
1320,133.51380054839754
443,133.52418409414852
2168,133.59851999787858
1472,133.60296700444704
1168,133.67854579892497
738,133.7219618979386
1333,133.8138429570703
1411,133.86254029964377
976,133.97424993900813
1422,134.11840265702264
2228,134.34851988635182
605,134.45959153857177
1339,134.51096879567905
526,134.75290996479774
2100,134.98233154962273
2084,135.00693468529974
1188,135.15917153199436
143,135.4153210283046
784,135.4290338276947
355,135.64884002152348
2269,135.7301746711841
2098,135.79198297942696
1605,135.8148524799157
1272,135.831712542414
1865,136.00788514900043
1093,136.02462959399253
2185,136.041587032988
2093,136.10100745076198
990,136.78937385675354
1313,136.92993483066007
391,137.0438214664161
2246,137.1010893804055
2310,137.180434066719
2166,137.24589201066695
2410,137.66133539012182
887,137.67063212780272
629,137.77355576546955
780,137.91844435976645
1022,137.9746035415991
2088,138.00826218190548
14,138.0344811076494
2045,138.0379675365647
1274,138.04509004191397
686,138.11605998679656
186,138.34806596902052
1652,138.36845685136615
368,138.69049533930854
575,138.70971640421251
2125,138.7202856071691
281,138.9967467391937
504,139.13277038130516
802,139.15227109148324
897,139.21212137707957
159,139.30581502525385
838,139.40487836361098
1488,139.4055548747763
2150,139.47340620586388
1847,139.53353833921463
1224,139.6012518037508
253,139.8939815402148
760,139.96383694628193
728,140.02351262778078
2419,140.32100967363922
1685,140.69199069494135
599,140.8305567391442
1396,140.90710157057367
1376,140.96901700676077
2154,141.25406064930723
2433,141.27311432163964
906,141.3253869625036
1175,141.33540255077799
663,141.5293848474383
2280,141.58799733945514
2107,142.0106496631307
1066,142.07374766926273
520,142.07977122233004
2135,142.57279591981106
1531,142.65795406336434
1030,143.07635637851902
377,143.10255090688273
1643,143.26228335998456
2304,143.34648536204392
646,143.38288888232037
1655,143.64089683182746
94,143.64194453348927
751,143.66721150299978
414,143.81376570420463
1519,143.8291740101519
789,144.74010174340194
1127,144.87548937430756
79,145.38805064335835
1404,145.47831172048603
1786,145.61150856617692
264,145.96790855620839
668,146.5250009839445
140,146.64077894872
776,146.66992062731723
2127,146.68334040355677
1794,146.9370694394888
1322,146.99420911170532
601,147.2272779778102
620,147.23319057863878
1839,147.26202139126855
1267,147.44241561993073
859,147.57625230041694
2289,148.31490810324485
2392,148.38465233269542
1046,148.6215479741347
345,149.1766434249781
547,149.2253718535617
910,150.0679194077188
1447,150.37210275349767
446,150.86385393342434
848,151.29021082132556
1478,152.11469225323773
1016,152.73293126367872
2243,152.73670647309405
1872,152.85079381369457
70,153.77897635725995
551,155.6042611187567
742,155.72396361287824
2024,155.7677838267724
1564,155.91248901345608
284,156.11729252883438
1084,156.38448943144792
2256,161.3478225269447
