Song ID,Cost
168,101.08718487095099
2098,104.27106002819346
1447,105.24139880810027
1872,105.7800616014073
1703,106.6352668017619
2168,106.84778741815849
1367,110.57677535765065
706,112.15793183837916
2403,112.58590381437004
268,113.2738526754025
14,113.56068647650909
2246,113.95478581989107
1779,114.16917744544396
2080,114.4180980816216
2127,115.10003132017133
419,115.70551487603282
1142,115.7410755593458
1212,115.92309618174517
509,116.0647247213661
1339,116.72794047708817
1835,116.74598858434868
2111,116.93156306162369
883,117.22211676040695
2414,117.32521850046439
1066,117.42819234256308
534,118.05404500369627
2185,118.2135237243522
1647,118.36261985300362
838,118.50266854122911
1519,118.64714506976306
2100,118.70852826841497
2166,119.61382359029149
391,119.67777231174185
355,120.06767319239238
2392,120.0959414741701
859,120.13957712364483
661,120.44380493872676
1180,120.8573395642912
1182,120.95969051040493
246,121.15172899357869
118,121.33376904154632
126,121.3569496862263
906,121.4402959948707
15,121.4691567806402
1118,121.52391620074872
2086,121.65059202835693
1808,121.6680769194911
1625,121.69066830822798
668,121.73605505816407
976,121.78714958413859
324,121.8326270289174
862,121.91881081104029
758,121.94023393400708
1260,122.02037811723459
2125,122.07967582696878
2310,122.1879284684426
1422,122.21113069007986
551,122.23202844724909
1685,122.45152667258559
2150,122.57045590279321
159,122.66477503613763
1322,122.6857298178338
2181,122.89790427234982
1786,122.95486525791259
1272,123.04367586560909
2123,123.27850771845729
686,123.40288899324901
2107,123.43948423338489
1564,123.52918191244152
2243,123.6434628274486
2144,123.93776024602623
1022,123.9489203882237
446,124.01414879162688
638,124.20285854332103
575,124.24696594626643
742,124.44711316414804
1351,124.68350535910908
1016,124.73478175177216
1849,124.80579452169128
874,124.86333197376862
2208,124.9496540088685
773,125.06186969743045
1411,125.10514802645405
1531,125.14379940195933
612,125.24845618314633
676,125.3636442349845
910,125.43058392946477
658,125.50586478990651
599,125.51346967656762
94,125.53576152022802
2293,125.58747728963094
1605,125.62571644608506
1652,125.78702133398198
2280,125.82977565495538
2228,125.9074591201685
776,125.951874794064
646,125.97284785133475
284,126.29024310605274
112,126.44074875612907
547,126.47929827346306
728,126.53693944799896
1592,126.62693055345471
1794,126.74638841876477
811,126.89997406993088
2433,126.97056492245306
2024,126.97956757942399
1650,126.98728790759996
264,126.99941234193032
1320,127.08675004576523
83,127.09179011436525
848,127.09659577903417
1204,127.13094297431164
841,127.17734591766762
564,127.58029421023973
738,127.68542682385733
504,127.77952088784055
2410,128.01951439377376
2269,128.0731165428516
2304,128.08736791605847
1059,128.09187874961245
2419,128.18031320083287
140,128.20549295869873
2154,128.3312057358448
1404,128.4171492725387
281,128.45852857071773
593,128.4712687157296
768,128.6864628662163
2063,128.74937612675853
1168,128.9103486048261
1159,128.95123615200828
1868,128.97118453625342
990,129.02162765566925
345,129.23649615369612
2015,129.30457750869692
2045,129.4153376887878
2164,129.45804196056676
1478,129.512812268473
1461,129.71768137686942
629,129.7857738594807
2084,129.7871954129157
520,129.88847563245108
1188,129.9835188425127
995,130.0560279579838
780,130.09591440407357
2187,130.10912748382475
2135,130.36092692144132
1087,130.375298683033
1127,130.58305679447014
579,130.68254349122398
608,130.7340946526941
510,130.74955960803038
386,130.76392495652547
784,130.83752101067603
1568,130.8775672518619
1215,130.91886923485765
433,130.9629605718195
1036,130.99595156812242
60,131.04183739488536
1104,131.07479755406797
1438,131.1530654345178
1175,131.39822755117737
2424,131.4778623062772
789,131.73479567110502
641,131.81943849563658
1488,131.82323044079965
183,131.87073568235922
902,131.9464989699633
1620,132.10487891984477
1743,132.2513755626796
1614,132.38058464987347
802,132.41843055926515
778,132.6206175949731
2146,132.65317058640488
610,132.66873500033591
472,132.85180293779544
620,132.92071278110842
414,133.08427497437913
1600,133.19504759539566
1030,133.22876877876118
601,133.7397728980475
605,133.84914920228067
2289,134.07301379935151
253,134.10452988363272
1046,134.20872584183223
1396,134.2419469528394
1063,134.25569910212175
1122,134.33219062119502
526,134.39145464936163
1252,134.7795535868247
1710,134.79138211261812
186,134.9908359515342
2088,135.1019634638144
889,135.12768400375046
1458,135.17983612323064
443,135.329213897412
70,135.4559954411983
872,135.53298218244743
1655,135.8262980067955
143,136.03517461711687
1376,136.27473975809826
79,136.3189015351968
1472,136.32470648170116
1084,136.36712918637696
782,136.45305182129843
1303,136.57336654440672
1247,136.6485327498287
1865,136.97529630113212
1819,137.36385717069703
999,137.49584960057132
1274,137.66941858375392
1576,137.68283945458262
1224,137.89911082534172
212,138.40559987451462
155,138.4690918520528
2189,138.7533348107483
2162,138.78969221078833
1847,138.9582111788533
240,139.20587819689703
368,139.65097577521095
1358,139.88113582179673
663,140.19232976900238
2093,140.46417186771475
751,140.67112781359643
1643,140.81866858334857
887,141.07257866344946
897,141.4466214142741
1839,142.0388179742037
2158,142.14142339516792
1635,143.7033856158275
1501,144.7748253843055
760,144.86964896715787
1267,144.89860622871797
1313,145.5283987301015
1333,146.50208507428582
1081,146.86726723325805
377,147.46550812616871
1232,151.76134652985795
1093,154.1516115109216
1566,159.4185187233322
2256,163.1436775589212
