Song ID,Cost
1600,907.8000000000035
686,983.0000000000053
1333,1004.7000000000023
897,1008.0000000000031
1188,1011.2000000000014
2185,1011.3000000000051
2304,1033.3000000000038
2100,1065.7000000000046
2164,1095.0999999999992
1472,1095.8999999999992
2280,1110.8000000000031
1519,1111.699999999995
2168,1134.0000000000036
1232,1150.5000000000011
1204,1166.0999999999963
1084,1166.4999999999984
1313,1169.2499999999952
1650,1170.4000000000046
1016,1192.600000000005
599,1192.899999999997
472,1199.0999999999997
246,1206.3999999999996
1643,1209.699999999999
1620,1241.1999999999996
1180,1245.899999999999
2125,1258.1999999999975
2107,1259.5000000000032
658,1262.4000000000021
1030,1263.5999999999945
906,1264.0999999999985
887,1270.8000000000009
2158,1273.499999999997
2166,1278.2000000000003
1182,1296.5999999999951
2289,1317.599999999998
1087,1325.600000000002
1036,1330.7999999999972
2146,1334.9999999999989
661,1338.3999999999978
1458,1339.6999999999916
94,1342.0999999999979
782,1342.9999999999993
264,1343.2000000000023
811,1345.5999999999992
579,1346.0999999999935
605,1354.9999999999961
1647,1359.699999999997
1743,1363.4999999999945
1224,1370.199999999991
848,1373.3000000000018
504,1387.5999999999917
2256,1391.0999999999963
1274,1391.1999999999975
2127,1391.6999999999982
112,1393.9000000000028
999,1394.7999999999934
1267,1398.3999999999971
575,1400.1999999999966
1703,1405.599999999998
1868,1407.499999999996
551,1408.9999999999966
1592,1412.8999999999994
2098,1415.0999999999863
760,1415.5999999999988
1872,1419.6999999999864
140,1445.6000000000017
874,1467.1999999999946
1488,1470.4999999999984
2189,1477.0999999999967
990,1477.6999999999969
1247,1479.3999999999965
838,1506.2999999999947
433,1515.9999999999984
1022,1520.9999999999964
79,1523.1999999999975
1142,1526.9999999999936
1847,1531.3999999999985
1710,1536.7999999999954
159,1542.8999999999978
1501,1549.8000000000013
593,1552.5999999999933
1808,1563.3999999999878
126,1565.6999999999969
620,1571.6999999999919
1786,1577.299999999998
1215,1603.3999999999974
520,1608.1999999999928
1635,1618.5999999999958
995,1627.499999999998
564,1633.2999999999959
2150,1641.7999999999859
2024,1644.0000000000016
2310,1669.1999999999955
281,1670.0999999999865
768,1675.6000000000015
1320,1687.7999999999997
789,1691.500000000004
1564,1697.7999999999904
1059,1700.7999999999943
780,1701.7999999999925
2419,1702.5999999999967
601,1708.599999999999
168,1714.099999999995
1046,1716.4999999999955
2410,1717.6999999999946
784,1726.9999999999968
2080,1753.9999999999982
60,1755.1999999999962
212,1756.8999999999903
1322,1768.7999999999965
1839,1775.599999999998
510,1781.9999999999982
676,1786.1999999999964
1447,1792.8999999999967
1358,1794.400000000004
2135,1800.2999999999952
83,1812.3999999999905
345,1820.3999999999974
1605,1822.0999999999951
2269,1827.4000000000005
872,1832.2999999999925
668,1839.899999999996
284,1841.3999999999903
253,1843.6999999999985
1303,1847.4999999999968
1652,1867.5999999999976
2187,1874.5999999999954
902,1874.7499999999934
1685,1905.5999999999865
443,1926.2999999999977
663,1930.599999999981
641,1959.999999999996
1568,1960.6999999999948
1461,1962.800000000006
638,1969.2999999999977
386,1990.3999999999846
728,2017.2999999999986
2123,2030.3000000000025
1404,2054.6999999999985
377,2063.499999999989
1260,2087.949999999998
183,2088.79999999999
1212,2092.4999999999964
118,2098.4999999999973
268,2101.150000000001
2228,2164.900000000002
368,2171.0999999999904
1478,2175.2999999999997
2293,2178.0999999999954
15,2214.6999999999953
1118,2243.5999999999945
841,2246.250000000021
1104,2288.09999999999
414,2346.999999999988
2181,2353.599999999995
1168,2364.1000000000045
1339,2378.2999999999943
1122,2456.3999999999924
1127,2468.499999999989
706,2476.999999999994
1614,2504.099999999994
2243,2521.4999999999927
2424,2535.19999999999
1655,2558.8999999999955
862,2638.3999999999937
910,2646.399999999993
1063,2679.699999999991
2084,2684.5999999999945
1794,2685.499999999993
612,2687.099999999996
976,2700.9999999999945
1865,2726.7999999999965
1849,2731.4000000000165
802,2735.799999999989
1159,2762.8999999999955
355,2765.999999999997
155,2774.5999999999904
70,2818.89999999999
2154,2842.8999999999883
758,2923.399999999992
889,2956.4999999999914
1272,2984.4999999999927
2015,3034.799999999993
143,3045.599999999994
773,3055.8999999999983
646,3115.850000000017
526,3127.4500000000007
2414,3138.699999999989
186,3195.4000000000005
1175,3205.6999999999884
1376,3261.199999999983
608,3272.5999999999763
1422,3283.599999999991
1411,3328.399999999997
610,3362.1999999999957
324,3396.1999999999857
2045,3402.3999999999933
1252,3411.999999999988
1438,3500.699999999999
446,3571.9999999999927
1396,3580.7999999999865
2208,3619.2999999999856
2392,3647.1999999999816
2093,3666.5999999999963
1576,3673.199999999981
14,3781.7999999999934
2111,3786.799999999994
534,3805.1999999999803
2144,3954.499999999989
2088,4021.59999999999
1835,4044.9999999999964
2246,4060.8999999999955
1625,4077.95000000001
1531,4153.799999999985
547,4161.399999999978
738,4195.199999999984
1351,4346.199999999984
1066,4465.0999999999985
1093,4625.399999999997
859,4670.700000000014
2433,4768.4999999999945
240,4933.6000000000095
629,5456.499999999971
509,5587.300000000018
1367,5617.899999999993
751,5936.9000000000015
391,6051.299999999987
2162,6081.200000000016
1779,6097.09999999999
2063,6830.900000000008
778,7207.599999999987
2403,7665.099999999999
742,inf
419,inf
883,inf
1819,inf
776,inf
1566,inf
2086,inf
1081,inf
